dataset,acceptance_rate,rep,parameter,method,estimate,batch_se,selected_controls,condition_number
simulated,0.240875,9,omega_2,ZV-Lasso-5,0.1594367310283609,3.6608984073907695e-05,20,12648.048852556272
simulated,0.240875,9,omega_3,MC,0.7384830872664484,0.0027327050749993,0,
simulated,0.240875,9,omega_3,ZV-OLS-1,0.7349565648474103,0.0005740422671889,3,8.696085859212861
simulated,0.240875,9,omega_3,ZV-OLS-2,0.7347510874073307,0.0002693129985741,9,128.83938741164198
simulated,0.240875,9,omega_3,ZV-OLS-5,0.734859530806926,5.873530484880238e-06,55,708564.3113925419
simulated,0.240875,9,omega_3,ZV-Lasso-5,0.7350368005083939,9.172831243301656e-05,18,10490.931331648462
simulated,0.23375,10,omega_1,MC,0.1076509656465586,0.0022517071325225,0,
simulated,0.23375,10,omega_1,ZV-OLS-1,0.1082367806981946,0.0004166788844273,3,8.247275982238806
simulated,0.23375,10,omega_1,ZV-OLS-2,0.108376448529673,0.0001824474399512,9,106.81096611487534
simulated,0.23375,10,omega_1,ZV-OLS-5,0.1080742935878359,7.544653858289227e-06,55,778507.0622375654
simulated,0.23375,10,omega_1,ZV-Lasso-5,0.1079214464608996,8.89144498320398e-05,27,17642.816251047356
simulated,0.23375,10,omega_2,MC,0.1593281583039954,0.0015369275968364,0,
simulated,0.23375,10,omega_2,ZV-OLS-1,0.1593451210830579,0.0004717782516449,3,8.247275982238806
simulated,0.23375,10,omega_2,ZV-OLS-2,0.1593535223060159,0.0001435908577266,9,106.81096611487534
simulated,0.23375,10,omega_2,ZV-OLS-5,0.1595007140891941,1.8889085293982888e-06,55,778507.0622375654
simulated,0.23375,10,omega_2,ZV-Lasso-5,0.1593999089430797,1.6955722263100032e-05,22,15388.317884274136
simulated,0.23375,10,omega_3,MC,0.7343444584639852,0.0027753841217821,0,
simulated,0.23375,10,omega_3,ZV-OLS-1,0.734834477635705,0.0003906198411079,3,8.247275982238806
simulated,0.23375,10,omega_3,ZV-OLS-2,0.7346430767758017,0.0001720776450127,9,106.81096611487534
simulated,0.23375,10,omega_3,ZV-OLS-5,0.7348940088068819,7.85400118632806e-06,55,778507.0622375654
simulated,0.23375,10,omega_3,ZV-Lasso-5,0.734958999546629,9.75740600045802e-05,23,17384.580813047545
eurusd,0.37825,1,omega_1,MC,0.0709122670743846,0.0032455976605425,0,
eurusd,0.37825,1,omega_1,ZV-OLS-1,0.0714028969014992,0.0029073126030525,3,9.355305724217155
eurusd,0.37825,1,omega_1,ZV-OLS-2,0.0744181303562997,0.0016313415419438,9,145.19944328872356
eurusd,0.37825,1,omega_1,ZV-OLS-5,0.0772114512188427,6.418250068911543e-05,55,33475349.11158943
eurusd,0.37825,1,omega_1,ZV-Lasso-5,0.0730503442598071,9.195927505562664e-05,38,191150.9204994688
eurusd,0.37825,1,omega_2,MC,0.0879271150322169,0.0022030104669408,0,
eurusd,0.37825,1,omega_2,ZV-OLS-1,0.0889341549957436,0.0010137603818995,3,9.355305724217155
eurusd,0.37825,1,omega_2,ZV-OLS-2,0.0897513374373656,0.0002486491839794,9,145.19944328872356
eurusd,0.37825,1,omega_2,ZV-OLS-5,0.0894000222367832,2.892995426008974e-05,55,33475349.11158943
eurusd,0.37825,1,omega_2,ZV-Lasso-5,0.0901751563852827,0.0001285070825515,28,7849.766867514262
eurusd,0.37825,1,omega_3,MC,0.5408022428448145,0.0177381784391477,0,
eurusd,0.37825,1,omega_3,ZV-OLS-1,0.5382580881945518,0.015924012889887,3,9.355305724217155
eurusd,0.37825,1,omega_3,ZV-OLS-2,0.5217172809095243,0.0084179526400586,9,145.19944328872356
eurusd,0.37825,1,omega_3,ZV-OLS-5,0.5081977341157258,0.0003161238993242,55,33475349.11158943
eurusd,0.37825,1,omega_3,ZV-Lasso-5,0.5163666965005209,0.0003587837830192,47,1107150.3486974714
eurusd,0.369875,2,omega_1,MC,0.076548840591641,0.0042367310447449,0,
eurusd,0.369875,2,omega_1,ZV-OLS-1,0.0763256217731384,0.0040531698826359,3,8.597977567244332
eurusd,0.369875,2,omega_1,ZV-OLS-2,0.0778054241872046,0.0025047259820318,9,130.52832436192537
eurusd,0.369875,2,omega_1,ZV-OLS-5,0.0761276181256668,0.0001367188065662,55,14717454.78443312
eurusd,0.369875,2,omega_1,ZV-Lasso-5,0.0763471727196847,0.0001470881010567,46,474568.7752854458
eurusd,0.369875,2,omega_2,MC,0.0896538962906185,0.0027559174686236,0,
eurusd,0.369875,2,omega_2,ZV-OLS-1,0.0883190345552135,0.0013408222925485,3,8.597977567244332
eurusd,0.369875,2,omega_2,ZV-OLS-2,0.0891732937539369,0.0005593732890821,9,130.52832436192537
eurusd,0.369875,2,omega_2,ZV-OLS-5,0.088496746281168,0.0001065640807517,55,14717454.78443312
eurusd,0.369875,2,omega_2,ZV-Lasso-5,0.0886236801320614,0.0002261036775977,29,20662.654077958065
eurusd,0.369875,2,omega_3,MC,0.5108965388919184,0.0228250237207972,0,
eurusd,0.369875,2,omega_3,ZV-OLS-1,0.5133834562264382,0.0219017143955966,3,8.597977567244332
eurusd,0.369875,2,omega_3,ZV-OLS-2,0.5048756808933033,0.0127399483020879,9,130.52832436192537
eurusd,0.369875,2,omega_3,ZV-OLS-5,0.5143039651986792,0.0006764465792415,55,14717454.78443312
eurusd,0.369875,2,omega_3,ZV-Lasso-5,0.510601165075712,0.0007788960452885,42,140756.4963331559
eurusd,0.367625,3,omega_1,MC,0.0892320715583121,0.0083483898792447,0,
eurusd,0.367625,3,omega_1,ZV-OLS-1,0.0896302459805417,0.0081342927160773,3,7.285897736369886
eurusd,0.367625,3,omega_1,ZV-OLS-2,0.0843640659144533,0.0042576706054879,9,118.48430835100392
eurusd,0.367625,3,omega_1,ZV-OLS-5,0.0766236425909003,0.0004226230070546,55,4835963.324164903
eurusd,0.367625,3,omega_1,ZV-Lasso-5,0.0772662402089225,0.0007601564454694,33,17530.954469498723
eurusd,0.367625,3,omega_2,MC,0.0898424963175396,0.0034445161127481,0,
eurusd,0.367625,3,omega_2,ZV-OLS-1,0.0881416490315823,0.0014062104318308,3,7.285897736369886
eurusd,0.367625,3,omega_2,ZV-OLS-2,0.0876587726376101,0.0011320560901809,9,118.48430835100392
eurusd,0.367625,3,omega_2,ZV-OLS-5,0.0888770088969135,9.773756314597702e-05,55,4835963.324164903
eurusd,0.367625,3,omega_2,ZV-Lasso-5,0.088069996672804,0.0001409119608516,32,70393.34351984973
eurusd,0.367625,3,omega_3,MC,0.4446777992708061,0.0439781461357748,0,
eurusd,0.367625,3,omega_3,ZV-OLS-1,0.444843473276897,0.0427846604105381,3,7.285897736369886
